ruta,emo_enojo,emo_asco,emo_miedo,emo_feliz,emo_triste,emo_sorpresa,emo_neutro,emocion_dominante,edad_estimada,genero_estimado,confianza_rostro,dx6_pred
images\ffhq_3568.png,0.03837339878082276,0.008040491491556168,0.931102294921875,0.7380109429359436,0.01932322382926941,0.23786744475364685,0.1361849009990692,fear,26,"{'Woman': np.float32(96.754425), 'Man': np.float32(3.2455761)}",0.0,Ansiedad
images\ffhq_3569.png,5.724269391826908e-10,1.669261229479973e-17,7.209916691452989e-12,0.9993827056884765,8.113891425409747e-08,5.6194876378867775e-06,0.061721157282590866,happy,43,"{'Woman': np.float32(99.78041), 'Man': np.float32(0.21958514)}",0.92,Feliz
images\ffhq_357.png,0.0007506075780838728,8.49064576868841e-07,3.147285315208137e-05,0.9947914886474609,0.019680140540003777,7.608149417137611e-07,0.5003853440284729,happy,30,"{'Woman': np.float32(9.687983), 'Man': np.float32(90.31202)}",0.0,Feliz
images\ffhq_3570.png,0.0001577370276208967,9.752648111316375e-07,0.004538665059953928,0.8285353088378906,0.26286134123802185,0.0007502704975195229,0.1687816047668457,happy,31,"{'Woman': np.float32(99.99894), 'Man': np.float32(0.001058843)}",0.94,Feliz
images\ffhq_3571.png,0.1320258229970932,0.002280461834743619,0.01801802158355713,0.6562181091308594,0.05071683883666992,0.08997422456741333,0.2728042221069336,happy,25,"{'Woman': np.float32(93.752144), 'Man': np.float32(6.247857)}",0.91,Feliz
images\ffhq_3572.png,3.8019993553461973e-06,1.072082486263011e-13,3.57033957953945e-10,0.9359575653076172,6.165481318021193e-05,8.591805311652934e-08,0.06404180049896241,happy,31,"{'Woman': np.float32(27.090477), 'Man': np.float32(72.90952)}",0.92,Feliz
images\ffhq_3573.png,0.07840552330017089,0.15407496690750122,0.09317283630371094,0.09972603797912598,0.27808496475219724,0.8598143458366394,0.44047176361083984,neutral,26,"{'Woman': np.float32(14.231454), 'Man': np.float32(85.76855)}",0.93,Ansiedad
images\ffhq_3574.png,0.0008055084617808461,9.70523883481178e-10,0.00038918651989661157,0.9792088317871094,6.762074190191925e-05,0.013216046094894409,0.7562587261199951,happy,34,"{'Woman': np.float32(0.00030317385), 'Man': np.float32(99.9997)}",0.89,Feliz
images\ffhq_3575.png,1.5829358657182269e-10,2.765936872012471e-21,1.7217125078058948e-13,0.9883455657958984,5.38190683130324e-08,4.4062926463084295e-06,0.011654289960861207,happy,26,"{'Woman': np.float32(0.011961114), 'Man': np.float32(99.988045)}",0.9,Feliz
images\ffhq_3577.png,7.094467491697287e-06,5.165935784207836e-15,3.1402741740294005e-08,0.9987507629394531,5.800857252324931e-07,0.00016229729226324707,0.12475714087486267,happy,29,"{'Woman': np.float32(0.029543191), 'Man': np.float32(99.97045)}",0.94,Feliz
images\ffhq_3578.png,2.0108367011426043e-13,1.6642851306347042e-20,5.008161853975457e-12,0.9999996948242188,7.835581627979593e-10,3.362184974875504e-09,3.1718562240712345e-05,happy,31,"{'Woman': np.float32(99.999985), 'Man': np.float32(1.2157501e-05)}",0.94,Feliz
images\ffhq_358.png,0.9051341414451599,0.006075721699744463,0.7979839324951172,0.04926947116851807,0.046201076507568356,0.08157124519348144,0.015862140655517578,fear,25,"{'Woman': np.float32(0.120842256), 'Man': np.float32(99.879166)}",0.95,Enojado
images\ffhq_3582.png,0.1690884017944336,0.02191478490829468,0.1971939468383789,0.0476710033416748,0.3756827163696289,0.2771870493888855,0.18567733764648436,sad,39,"{'Woman': np.float32(0.004918858), 'Man': np.float32(99.99508)}",0.93,Depresión
images\ffhq_3584.png,0.006687389221042395,2.054047399724368e-05,0.48866578936576843,0.4734554672241211,0.05839158594608307,0.019837932661175728,0.5208085250854492,neutral,23,"{'Woman': np.float32(0.0012225311), 'Man': np.float32(99.99877)}",0.93,Ansiedad
images\ffhq_3585.png,3.082446937696659e-06,1.4870468745264986e-10,0.07097256928682327,0.9874180603027344,0.0030098180286586285,0.0021028034389019012,0.011821070909500122,happy,28,"{'Woman': np.float32(0.87654257), 'Man': np.float32(99.12345)}",0.93,Feliz
images\ffhq_3587.png,0.0075458949431777,0.0001812936970964074,0.009558884426951408,0.8957743072509765,0.527098536491394,0.0030609776731580496,0.09875120162963867,happy,45,"{'Woman': np.float32(0.13502248), 'Man': np.float32(99.864975)}",0.9,Feliz
images\ffhq_3589.png,0.19611389935016632,6.595077138626948e-05,0.15974298119544983,0.8647054290771484,0.011512720584869384,0.6506257057189941,0.113716402053833,happy,31,"{'Woman': np.float32(64.49738), 'Man': np.float32(35.502617)}",0.92,Feliz
images\ffhq_359.png,0.015657272338867188,4.1115746918229945e-10,0.00033492318470962346,0.023691948503255844,0.17971722781658173,1.4628716598963365e-05,0.9823051452636719,neutral,27,"{'Woman': np.float32(90.65456), 'Man': np.float32(9.345447)}",0.88,Neutral
images\ffhq_3590.png,3.0771659567108145e-06,1.2568992308265633e-14,3.277228444176217e-08,0.9942933654785157,0.00015646529209334403,0.00011669305968098342,0.5703849792480469,happy,30,"{'Woman': np.float32(13.073921), 'Man': np.float32(86.92608)}",0.95,Feliz
images\ffhq_3591.png,0.08688174933195114,6.624051707149192e-07,0.012285353615880013,0.8802249908447266,0.01370719913393259,4.707636617240496e-05,0.11864574432373047,happy,28,"{'Woman': np.float32(99.78716), 'Man': np.float32(0.21283904)}",0.92,Feliz
images\ffhq_3592.png,0.023189010098576546,1.92644729395397e-05,0.0017180563881993294,0.9739415740966797,0.018121177330613136,0.0017514709616079926,0.025610451698303224,happy,27,"{'Woman': np.float32(1.7865738), 'Man': np.float32(98.213425)}",0.96,Feliz
images\ffhq_3594.png,0.0034983153454959393,1.9703570330875664e-08,0.00011592483497224748,0.058877482414245605,0.03382958099246025,5.670817245118087e-06,0.940748062133789,neutral,32,"{'Woman': np.float32(4.745754), 'Man': np.float32(95.25425)}",0.94,Neutral
images\ffhq_3596.png,0.050889648497104645,6.297501187191301e-08,0.039761528968811036,0.7322458028793335,0.9478410339355469,0.009257227182388306,0.44734618067741394,sad,27,"{'Woman': np.float32(99.95614), 'Man': np.float32(0.04386747)}",0.0,Depresión
images\ffhq_3597.png,0.00012867756595369428,9.263922268187841e-11,0.09890426695346832,0.9988816070556641,5.887570296181366e-05,0.01266515627503395,7.982314855325967e-05,happy,28,"{'Woman': np.float32(1.6192788), 'Man': np.float32(98.38072)}",0.92,Feliz
images\ffhq_3598.png,0.5820701122283936,0.0021758440416306257,0.14195072650909424,0.8014792633056641,0.07874584674835206,0.011673759669065475,0.11239611625671386,happy,39,"{'Woman': np.float32(0.09216553), 'Man': np.float32(99.90783)}",0.9,Feliz
images\ffhq_3599.png,0.3105110824108124,0.01777007430791855,0.010357860326766968,0.9768811798095703,0.4217020273208618,0.05071480572223663,0.47539058327674866,happy,25,"{'Woman': np.float32(93.88706), 'Man': np.float32(6.112939)}",0.93,Feliz
images\ffhq_36.png,0.06530126094818116,0.03285747766494751,0.32319091796875,0.16042093932628632,0.03759013891220093,0.5707360076904296,0.12489257752895355,surprise,29,"{'Woman': np.float32(48.761005), 'Man': np.float32(51.23899)}",0.93,Ansiedad
images\ffhq_360.png,0.11775951832532883,4.589386207953794e-06,0.280477911233902,0.22579991817474365,0.7730823159217834,0.0641912892460823,0.9853868103027343,neutral,24,"{'Woman': np.float32(0.20723546), 'Man': np.float32(99.79277)}",0.95,Depresión
images\ffhq_3600.png,0.9434888458251953,0.012493617534637451,0.5851989984512329,0.01301764789968729,0.03464731454849243,0.0005186383496038616,0.3382914364337921,angry,24,"{'Woman': np.float32(0.12593511), 'Man': np.float32(99.87406)}",0.95,Enojado
images\ffhq_3601.png,0.04483119487762451,0.38033467531204224,0.03301406860351563,0.8069059753417969,0.08265178680419921,0.4172672927379608,0.02462089538574219,happy,17,"{'Woman': np.float32(88.140854), 'Man': np.float32(11.859146)}",0.96,Feliz
images\ffhq_3602.png,1.5770589243402355e-06,2.2121202439273624e-11,0.0010824088240042329,0.9182987213134766,5.6453849538229406e-05,0.11915336549282074,0.08049828529357911,happy,27,"{'Woman': np.float32(92.21307), 'Man': np.float32(7.7869244)}",0.88,Feliz
images\ffhq_3603.png,0.16464067459106446,4.5213681005407125e-05,0.01757833957672119,0.10152111202478409,0.4556700134277344,0.003411619458347559,0.3610611724853516,sad,37,"{'Woman': np.float32(99.72229), 'Man': np.float32(0.27771428)}",0.93,Depresión
images\ffhq_3605.png,5.263956825984906e-09,1.358647871968756e-20,1.0520676343994673e-11,0.7109111785888672,2.72222763442187e-07,7.102316601503844e-08,0.28908878326416015,happy,30,"{'Woman': np.float32(1.3465462), 'Man': np.float32(98.65346)}",0.96,Feliz
images\ffhq_3607.png,1.178851287420013e-11,1.62541996953185e-23,2.24753280765079e-14,1.0,6.504503879956047e-11,5.67044467198283e-21,2.1081560941382804e-09,happy,36,"{'Woman': np.float32(99.8453), 'Man': np.float32(0.15469895)}",0.94,Feliz
images\ffhq_3608.png,0.024481582641601562,0.014307517558336258,0.5599637031555176,0.07720070838928222,0.1187330150604248,0.40895944833755493,0.7697523498535156,neutral,30,"{'Woman': np.float32(0.0024957138), 'Man': np.float32(99.997505)}",0.89,Ansiedad
images\ffhq_3609.png,3.989495311884639e-08,1.4271332726689678e-10,6.898434268265419e-09,0.9990496063232421,4.701346188085154e-05,5.2899981710652355e-06,0.09498072415590286,happy,29,"{'Woman': np.float32(99.99131), 'Man': np.float32(0.008690709)}",0.95,Feliz
images\ffhq_361.png,6.524498417093128e-07,3.91092627033407e-12,4.0363251173403114e-05,0.9986716461181641,1.3606761967821512e-05,0.10398365557193756,0.02879597432911396,happy,35,"{'Woman': np.float32(25.072369), 'Man': np.float32(74.92763)}",0.93,Feliz
images\ffhq_3610.png,7.013195499894209e-06,3.0202496319881034e-12,6.240458674255933e-07,0.9904328918457032,1.8393509435554733e-06,0.6394646763801575,0.3172479569911957,happy,30,"{'Woman': np.float32(0.10919027), 'Man': np.float32(99.89081)}",0.92,Feliz
images\ffhq_3611.png,0.004344523418694735,0.01294783316552639,0.5708919763565063,0.9478178405761719,0.020526839420199394,0.0003069708473049104,0.04609196186065674,happy,24,"{'Woman': np.float32(0.434373), 'Man': np.float32(99.56563)}",0.94,Feliz
images\ffhq_3612.png,0.03753256559371948,8.342560249730013e-06,0.32277363538742065,0.08016172409057618,0.03407934188842773,0.06012745201587677,0.8443973541259766,neutral,27,"{'Woman': np.float32(0.038677566), 'Man': np.float32(99.96132)}",0.9,Neutral
images\ffhq_3614.png,0.006105094216763973,7.237965473905206e-05,0.4537961781024933,0.9950476837158203,0.0026892416644841433,0.0006533100386150181,0.031910836696624756,happy,19,"{'Woman': np.float32(99.47633), 'Man': np.float32(0.52365935)}",0.93,Feliz
images\ffhq_3615.png,1.454503433251375e-07,6.244328513461961e-13,3.3456062920045326e-10,0.9959807586669922,3.9538102214464743e-07,1.0491942703083623e-05,0.4019160866737366,happy,32,"{'Woman': np.float32(99.90551), 'Man': np.float32(0.09449688)}",0.92,Feliz
images\ffhq_3617.png,0.31009742617607117,0.0007002305937930942,0.01367779016494751,0.9183040618896484,0.11004392057657242,0.0391586609184742,0.0634182071685791,happy,42,"{'Woman': np.float32(1.9884305), 'Man': np.float32(98.011566)}",0.93,Feliz
images\ffhq_3618.png,2.2625370547757484e-05,2.719777683124409e-25,1.866276798289583e-15,0.5239778137207032,5.602097007795237e-05,1.2758624019558786e-18,0.4760214614868164,happy,33,"{'Woman': np.float32(0.79098725), 'Man': np.float32(99.20901)}",0.0,Feliz
images\ffhq_362.png,0.024874451160430907,0.1877228319644928,0.02210980176925659,0.017575055360794067,0.2852031898498535,0.07236824184656143,0.6476366424560547,neutral,29,"{'Woman': np.float32(99.99994), 'Man': np.float32(6.370286e-05)}",0.9,Neutral
images\ffhq_3620.png,0.06829506903886795,8.117358447634615e-06,0.05148579120635986,0.04557966709136963,0.011522022485733032,0.4904157519340515,0.8858253479003906,neutral,28,"{'Woman': np.float32(0.059692986), 'Man': np.float32(99.940315)}",0.89,Neutral
images\ffhq_3621.png,0.007586977444589138,1.0208992762272828e-08,0.04505395144224167,0.9461959838867188,0.006208369974046946,0.02046363241970539,0.05301089286804199,happy,37,"{'Woman': np.float32(98.313484), 'Man': np.float32(1.6865125)}",0.9,Feliz
images\ffhq_3622.png,0.025187641382217407,1.723235385497901e-07,0.07499517500400543,0.9928062438964844,0.00040568396798335016,0.4332180619239807,0.18557190895080566,happy,36,"{'Woman': np.float32(96.74344), 'Man': np.float32(3.256564)}",0.95,Feliz
images\ffhq_3623.png,2.4315597784152487e-06,5.807348557596015e-08,4.9045116611523554e-05,0.9736621856689454,0.0001645010634092614,0.00011599090794334188,0.026334488391876222,happy,25,"{'Woman': np.float32(99.99724), 'Man': np.float32(0.0027647626)}",0.93,Feliz
images\ffhq_3625.png,0.0029970991890877485,3.025430217462599e-08,0.001279624761082232,0.99798095703125,0.0007089318824000657,0.0049149589613080025,0.19198711216449738,happy,37,"{'Woman': np.float32(81.097), 'Man': np.float32(18.903)}",0.94,Feliz
images\ffhq_3627.png,0.0004401351325213909,9.514149468259347e-09,0.00019337919366080314,0.9134893798828125,0.054454438388347626,0.18818585574626923,0.08407794952392578,happy,26,"{'Woman': np.float32(98.70184), 'Man': np.float32(1.2981489)}",0.9,Feliz
images\ffhq_363.png,0.0022075732704252005,5.871632513532177e-09,0.4621135711669922,0.01541911344975233,0.0002762372314464301,0.5377072525024414,1.6839268937474117e-05,surprise,34,"{'Woman': np.float32(99.98875), 'Man': np.float32(0.011254565)}",0.91,Ansiedad
images\ffhq_3631.png,1.91361287926739e-10,9.139762904164126e-16,0.0001895737659651786,0.9998062133789063,1.3451646907469694e-07,0.0015837224200367928,0.017602136358618736,happy,33,"{'Woman': np.float32(99.977), 'Man': np.float32(0.022998862)}",0.94,Feliz
images\ffhq_3633.png,0.0001076748376362957,1.07193391940541e-08,8.136740689224098e-06,0.9893190765380859,4.941307270200923e-05,0.0012256911722943187,0.010667028427124024,happy,33,"{'Woman': np.float32(99.99964), 'Man': np.float32(0.00036263763)}",0.93,Feliz
images\ffhq_3635.png,0.022023146972060204,1.599156433940152e-07,0.04288923263549805,0.8438664078712463,0.1344456523656845,0.024388585090637207,0.9227188110351563,neutral,20,"{'Woman': np.float32(0.15277731), 'Man': np.float32(99.84723)}",0.93,Feliz
images\ffhq_3636.png,0.0005633343826048076,1.4196963604717894e-09,9.284118277719244e-05,0.29885459899902345,0.00045604287879541516,0.03389252722263336,0.7007953643798828,neutral,20,"{'Woman': np.float32(1.3705245), 'Man': np.float32(98.62947)}",0.92,Neutral
images\ffhq_3637.png,0.014638358727097511,0.0037134282756596804,0.06945344448089599,0.9103642272949218,0.29157400131225586,0.06543398648500443,0.016428793668746947,happy,38,"{'Woman': np.float32(0.0041289744), 'Man': np.float32(99.99587)}",0.91,Feliz
images\ffhq_3638.png,0.015144219398498535,1.5463108866242692e-05,0.0011003987165167928,0.958020248413086,0.0016644226852804422,2.634218799357768e-05,0.026807432174682618,happy,24,"{'Woman': np.float32(0.13385099), 'Man': np.float32(99.86615)}",0.92,Feliz
images\ffhq_3639.png,0.0016647782176733017,6.414828135348216e-08,0.01171510573476553,0.9606047821044922,0.015950392931699753,0.00044114250340498984,0.03909745693206787,happy,30,"{'Woman': np.float32(17.972513), 'Man': np.float32(82.02748)}",0.93,Feliz
images\ffhq_364.png,0.2546926736831665,0.00039076671237125993,0.024170336723327638,0.02559488296508789,0.07248804092407227,0.139187753200531,0.8738040161132813,neutral,28,"{'Woman': np.float32(99.999535), 'Man': np.float32(0.00046897604)}",0.87,Neutral
images\ffhq_3640.png,0.0020450023002922535,1.2039667873775528e-10,0.8390293121337891,0.16074434280395508,0.004180359188467264,0.006480764597654343,0.0099291717633605,fear,27,"{'Woman': np.float32(66.34867), 'Man': np.float32(33.65133)}",0.0,Ansiedad
images\ffhq_3643.png,0.022899186611175536,1.903226257127244e-05,0.7316811084747314,0.0452721007168293,0.9374954223632812,0.0007126720156520605,0.031828513145446775,sad,36,"{'Woman': np.float32(27.358446), 'Man': np.float32(72.64155)}",0.91,Depresión
images\ffhq_3645.png,1.9579088075261097e-06,8.629944403537593e-08,2.659843084984459e-05,0.9999601745605469,9.67539926932659e-06,3.6443591397983255e-06,0.003937282133847475,happy,44,"{'Woman': np.float32(9.95439), 'Man': np.float32(90.045616)}",0.94,Feliz
images\ffhq_3646.png,0.0006481260061264038,2.4876942461560247e-06,0.023315321654081345,0.925191650390625,0.05107938125729561,0.009627223946154118,0.07396166801452636,happy,22,"{'Woman': np.float32(0.0004993299), 'Man': np.float32(99.9995)}",0.93,Feliz
images\ffhq_365.png,6.591091369045898e-05,1.3396353359951263e-08,2.1849518816452473e-05,9.935746447808924e-09,8.685889042681083e-05,0.9999983215332031,1.3189321634854423e-07,surprise,25,"{'Woman': np.float32(1.5746316), 'Man': np.float32(98.42536)}",0.92,Ansiedad
images\ffhq_3650.png,0.04519830644130707,0.00010200101678492501,0.7859293818473816,0.9812694549560547,0.19234521687030792,0.16525214910507202,0.6842313408851624,happy,37,"{'Woman': np.float32(3.7604132), 'Man': np.float32(96.239586)}",0.94,Ansiedad
images\ffhq_3651.png,3.1216097795550013e-07,3.420844770646303e-12,1.7525721887068357e-06,0.985460205078125,6.809808110119775e-05,0.003083606483414769,0.014508330821990966,happy,32,"{'Woman': np.float32(99.940765), 'Man': np.float32(0.059241544)}",0.94,Feliz
images\ffhq_3652.png,2.0509444311755942e-06,6.529823792789102e-09,9.503449109615758e-05,0.9768935394287109,0.00016227230662479997,7.12213441147469e-05,0.02310317039489746,happy,44,"{'Woman': np.float32(61.28737), 'Man': np.float32(38.712635)}",0.91,Feliz
images\ffhq_3654.png,0.5838449001312256,0.0024369454476982355,0.5963270664215088,0.9438726043701172,0.3671160638332367,0.05848976597189903,0.04004530429840088,happy,31,"{'Woman': np.float32(99.88794), 'Man': np.float32(0.1120564)}",0.93,Estrés
images\ffhq_3656.png,1.6817585102302246e-09,3.809580828100852e-19,2.4578686308451836e-11,0.9992998504638672,9.058186378751998e-08,0.003194886026903987,0.0668151006102562,happy,37,"{'Woman': np.float32(99.99998), 'Man': np.float32(2.1478845e-05)}",0.9,Feliz
images\ffhq_3657.png,0.002178042894229293,5.501867295087948e-10,5.0614595238585025e-05,0.019105756282806398,0.48282793164253235,3.7076920307299588e-06,0.9760436248779297,neutral,34,"{'Woman': np.float32(10.891693), 'Man': np.float32(89.10831)}",0.94,Depresión
images\ffhq_3659.png,0.18298693001270294,2.4201057385653257e-05,0.03498676419258118,0.021495697498321534,0.015689138174057007,0.025798587128520012,0.960377197265625,neutral,28,"{'Woman': np.float32(99.99197), 'Man': np.float32(0.008030106)}",0.96,Neutral
images\ffhq_366.png,1.5068652828631457e-05,2.561223845987115e-05,0.00017375295283272862,0.9962638092041015,0.039017800241708755,5.061932029093441e-07,0.33438971638679504,happy,25,"{'Woman': np.float32(99.80699), 'Man': np.float32(0.19300845)}",0.92,Feliz
images\ffhq_3660.png,0.02139347791671753,1.9886891095666215e-05,0.20634546279907226,0.28991371154785156,0.027896010875701906,0.11003673076629639,0.47453033447265625,neutral,24,"{'Woman': np.float32(89.28995), 'Man': np.float32(10.710049)}",0.0,Ansiedad
images\ffhq_3662.png,0.026171650737524033,7.127398760076176e-08,0.00012306442658882588,0.8200556945800781,0.10380829870700836,0.30662301182746887,0.17557697296142577,happy,40,"{'Woman': np.float32(39.018517), 'Man': np.float32(60.981476)}",0.92,Feliz
images\ffhq_3664.png,0.022907275706529617,0.00018816506781149656,0.18945929408073425,0.9814710998535157,0.012280515395104885,0.17775143682956696,0.014503051042556763,happy,43,"{'Woman': np.float32(0.0652718), 'Man': np.float32(99.93473)}",0.92,Feliz
images\ffhq_3665.png,0.3683445155620575,1.2477848031267058e-05,0.30855396270751956,0.016732141375541687,0.6785302734375,0.0007771657546982169,0.9057155847549438,sad,33,"{'Woman': np.float32(32.62683), 'Man': np.float32(67.37318)}",0.91,Depresión
images\ffhq_3666.png,6.9995503567765825e-15,3.1800870439174727e-24,1.1356356012295617e-16,0.995645751953125,8.168665188712509e-10,3.143267690575158e-08,0.43542149662971497,happy,38,"{'Woman': np.float32(98.558876), 'Man': np.float32(1.4411288)}",0.93,Feliz
images\ffhq_3668.png,8.784569426045774e-12,2.0860388793441226e-25,4.672840953798784e-16,0.9999938201904297,9.834952990894763e-11,9.362318559302807e-11,0.0006230119615793228,happy,42,"{'Woman': np.float32(86.673515), 'Man': np.float32(13.326478)}",0.92,Feliz
images\ffhq_367.png,0.010834752321243287,0.013972356915473938,0.09372881889343261,0.05246814250946045,0.07669005870819091,0.2643352448940277,0.763495101928711,neutral,30,"{'Woman': np.float32(53.34411), 'Man': np.float32(46.65589)}",0.95,Neutral
images\ffhq_3670.png,9.016314095333655e-08,1.286663744298755e-11,1.1723059287760407e-06,0.9999916076660156,6.7342239162826445e-06,3.91523826692719e-07,0.0008348784758709371,happy,35,"{'Woman': np.float32(95.096504), 'Man': np.float32(4.903494)}",0.94,Feliz
images\ffhq_3671.png,8.418668594276785e-14,1.4003107945362925e-20,1.0607187003741636e-11,0.9997796630859375,3.1286486734671826e-09,3.2668509675204405e-07,0.02203509397804737,happy,31,"{'Woman': np.float32(99.998245), 'Man': np.float32(0.0017468223)}",0.88,Feliz
images\ffhq_3672.png,0.25703386306762693,0.01803537830710411,0.452908456325531,0.6993159484863282,0.2487488090991974,0.1765521764755249,0.034687702655792234,happy,23,"{'Woman': np.float32(0.45282128), 'Man': np.float32(99.54718)}",0.95,Ansiedad
images\ffhq_3673.png,0.7889618873596191,0.024125995114445686,0.39385189056396486,0.23767712712287903,0.548307113647461,0.0033863275311887264,0.04729947566986084,sad,32,"{'Woman': np.float32(99.99989), 'Man': np.float32(0.000108723405)}",0.95,Estrés
images\ffhq_3675.png,5.296629296935862e-06,7.84513868933934e-15,0.0002345624816371128,0.9999546813964844,0.0001244911109097302,1.182187125969847e-10,0.004167505074292421,happy,35,"{'Woman': np.float32(98.04954), 'Man': np.float32(1.9504607)}",0.0,Feliz
images\ffhq_3679.png,0.018731644153594972,7.977943823789246e-06,0.012633908987045289,0.03860333919525147,0.08200235366821289,0.002590164542198181,0.8480027770996094,neutral,31,"{'Woman': np.float32(8.074467), 'Man': np.float32(91.92554)}",0.92,Neutral
images\ffhq_368.png,0.0002665229549165815,1.7336334504528092e-15,0.9998472595214843,4.1800722101470456e-05,1.9470701317914063e-07,0.009602377191185951,0.00536130229011178,fear,28,"{'Woman': np.float32(62.396557), 'Man': np.float32(37.603447)}",0.0,Ansiedad
images\ffhq_3680.png,4.1423908214710536e-07,1.3350140437573543e-10,1.222943865286652e-06,0.9999234008789063,5.893198249395937e-07,1.2964839868345734e-07,0.007660056464374065,happy,20,"{'Woman': np.float32(33.44226), 'Man': np.float32(66.55773)}",0.93,Feliz
images\ffhq_3681.png,0.48892346024513245,5.8977416728112075e-08,0.005869443062692881,0.05334622412919998,0.9606311798095704,0.01125312875956297,0.03377497911453247,sad,20,"{'Woman': np.float32(92.41555), 'Man': np.float32(7.5844564)}",0.95,Depresión
images\ffhq_3682.png,0.505121648311615,9.143092825070198e-07,0.026641804724931717,0.9938849639892579,0.004851481877267361,0.014936834573745728,0.05995830520987511,happy,35,"{'Woman': np.float32(63.676052), 'Man': np.float32(36.32395)}",0.97,Feliz
images\ffhq_3683.png,0.2810795307159424,0.000268700037850067,0.007128327619284391,0.9267340850830078,0.04625208854675293,7.913998160802294e-06,0.02412907123565674,happy,14,"{'Woman': np.float32(94.378044), 'Man': np.float32(5.621957)}",0.92,Feliz
images\ffhq_3684.png,3.099057721556164e-05,3.316291241617364e-09,9.46082582231611e-06,0.9012785339355469,0.001367545104585588,0.0008043055422604084,0.09869936943054199,happy,28,"{'Woman': np.float32(0.2695328), 'Man': np.float32(99.73047)}",0.97,Feliz
images\ffhq_3685.png,0.0001285846665268764,9.073115506907925e-06,0.0018991052638739347,0.9864111328125,0.09251176565885544,0.001764625427313149,0.012625777721405029,happy,26,"{'Woman': np.float32(0.0042235856), 'Man': np.float32(99.99578)}",0.91,Feliz
images\ffhq_3686.png,5.198858707444742e-05,4.2911460040233755e-17,4.602099951123151e-11,0.9880796051025391,6.977134034968913e-05,4.838019091249479e-13,0.011919145584106445,happy,25,"{'Woman': np.float32(78.32419), 'Man': np.float32(21.675812)}",0.93,Feliz
images\ffhq_3688.png,0.6921006774902344,0.09916087239980698,0.07376531600952148,0.06026923179626465,0.10587063789367676,7.726632611593232e-05,0.06700181007385254,angry,44,"{'Woman': np.float32(0.00019021561), 'Man': np.float32(99.99981)}",0.96,Estrés
images\ffhq_369.png,0.030863118171691895,1.3082230907457415e-05,0.03932124137878418,0.010387237183749676,0.6029701614379883,0.08281976729631424,0.3259132766723633,sad,58,"{'Woman': np.float32(0.003877387), 'Man': np.float32(99.996124)}",0.0,Depresión
images\ffhq_3692.png,0.00015317535144276917,1.3700498868729483e-07,0.00071575993206352,0.9676094055175781,0.01803525537252426,0.00028991332510486245,0.03219855070114136,happy,31,"{'Woman': np.float32(61.590023), 'Man': np.float32(38.409977)}",0.94,Feliz
images\ffhq_3694.png,1.783547418199305e-06,1.1643810407231756e-14,4.1916081272574957e-07,0.97790771484375,8.494521921420528e-07,0.00029828917467966676,0.022089293003082277,happy,31,"{'Woman': np.float32(99.96476), 'Man': np.float32(0.03523447)}",0.9,Feliz
images\ffhq_3695.png,1.6643625713186339e-06,9.066210560071397e-10,4.982953214494046e-06,0.9986820983886718,0.0001613344793440774,2.716326343943365e-05,0.13159698247909546,happy,35,"{'Woman': np.float32(0.24392597), 'Man': np.float32(99.75607)}",0.91,Feliz
images\ffhq_3696.png,2.0859103333492612e-09,2.6097249217538524e-16,3.743859822852302e-12,0.999998550415039,1.3175068147575075e-07,5.442014061607381e-10,0.00014309503603726625,happy,24,"{'Woman': np.float32(11.479406), 'Man': np.float32(88.52059)}",0.94,Feliz
images\ffhq_3697.png,0.043389417231082916,4.445458216650877e-06,0.11434254050254822,0.2937517762184143,0.9495440721511841,0.07523484528064728,0.9852372741699219,neutral,35,"{'Woman': np.float32(0.031194685), 'Man': np.float32(99.9688)}",0.98,Depresión
images\ffhq_3698.png,0.09266260147094726,0.026304211616516113,0.1140929889678955,0.11491877555847169,0.2698825454711914,0.1415676325559616,0.38072322845458983,neutral,33,"{'Woman': np.float32(0.09273814), 'Man': np.float32(99.90726)}",0.9,Depresión
images\ffhq_3699.png,0.1915424346923828,0.6426201462745667,0.6853305053710937,0.8190665245056152,0.041514015197753905,0.056574249267578126,0.010421955585479736,fear,26,"{'Woman': np.float32(67.71092), 'Man': np.float32(32.28908)}",0.93,Estrés
images\ffhq_37.png,0.19052881002426147,0.0002747886464931071,0.2167830467224121,0.7536652374267578,0.08122687041759491,0.17471934854984283,0.23969942092895508,happy,34,"{'Woman': np.float32(84.887825), 'Man': np.float32(15.112178)}",0.94,Feliz
images\ffhq_370.png,0.2899641609191895,0.009452222846448421,0.10774616241455078,0.4933629608154297,0.01483788251876831,0.07963070869445801,0.014363594055175781,happy,42,"{'Woman': np.float32(0.09430952), 'Man': np.float32(99.905685)}",0.0,Feliz
images\ffhq_3702.png,0.038479976654052735,0.0006882103043608367,0.7852357029914856,0.8222206115722657,0.4780025780200958,0.10801070928573608,0.1255799961090088,happy,40,"{'Woman': np.float32(80.60388), 'Man': np.float32(19.39612)}",0.94,Ansiedad
images\ffhq_3706.png,0.038530378341674804,0.10530237853527069,0.034109957218170166,0.026829938888549804,0.11866150856018066,0.029088914394378662,0.7517262268066406,neutral,25,"{'Woman': np.float32(17.160198), 'Man': np.float32(82.839806)}",0.92,Neutral
